Date	Temperature [°C]
'27-Sep-2023 03:43:50'	25.246
'27-Sep-2023 04:43:50'	25.244
'27-Sep-2023 05:43:50'	25.19
'27-Sep-2023 06:43:50'	25.19
'27-Sep-2023 07:43:50'	25.134
'27-Sep-2023 08:43:50'	25.134
'27-Sep-2023 09:43:50'	25.134
'27-Sep-2023 10:43:50'	25.078
'27-Sep-2023 11:43:50'	25.246
'27-Sep-2023 12:43:50'	25.246
'27-Sep-2023 13:43:50'	25.245
'27-Sep-2023 14:43:50'	25.246
'27-Sep-2023 15:43:50'	25.246
'27-Sep-2023 16:43:50'	25.302
'27-Sep-2023 17:43:50'	25.359
'27-Sep-2023 18:43:50'	25.301
'27-Sep-2023 19:43:50'	25.302
'27-Sep-2023 20:43:50'	25.415
'27-Sep-2023 21:43:50'	25.413
'27-Sep-2023 22:43:50'	25.358
'27-Sep-2023 23:43:50'	25.246
'28-Sep-2023 00:43:50'	25.19
'28-Sep-2023 01:43:50'	25.191
'28-Sep-2023 02:43:50'	25.135
'28-Sep-2023 03:43:50'	25.078
'28-Sep-2023 04:43:50'	25.023
'28-Sep-2023 05:43:50'	24.967
'28-Sep-2023 06:43:50'	24.911
'28-Sep-2023 07:43:50'	24.912
'28-Sep-2023 08:43:50'	24.954
'28-Sep-2023 09:43:50'	25.022
'28-Sep-2023 10:43:50'	25.023
'28-Sep-2023 11:43:50'	25.135
'28-Sep-2023 12:43:50'	24.967
'28-Sep-2023 13:43:50'	25.135
'28-Sep-2023 14:43:50'	25.022
'28-Sep-2023 15:43:50'	25.078
'28-Sep-2023 16:43:50'	25.135
'28-Sep-2023 17:43:50'	25.302
'28-Sep-2023 18:43:50'	25.191
'28-Sep-2023 19:43:50'	25.19
'28-Sep-2023 20:43:50'	25.135
'28-Sep-2023 21:43:50'	25.303
'28-Sep-2023 22:43:50'	25.302
'28-Sep-2023 23:43:50'	25.246
'29-Sep-2023 00:43:50'	25.19
'29-Sep-2023 01:43:50'	25.135
'29-Sep-2023 02:43:50'	25.078
'29-Sep-2023 03:43:50'	25.023
'29-Sep-2023 04:43:50'	24.967
'29-Sep-2023 05:43:50'	24.912
'29-Sep-2023 06:43:50'	24.855
'29-Sep-2023 07:43:50'	24.855
'29-Sep-2023 08:43:50'	24.8
'29-Sep-2023 09:43:50'	24.856
'29-Sep-2023 10:43:50'	24.8
'29-Sep-2023 11:43:50'	24.911
'29-Sep-2023 12:43:50'	24.91
'29-Sep-2023 13:43:50'	25.191
'29-Sep-2023 14:43:50'	25.246
'29-Sep-2023 15:43:50'	25.19
'29-Sep-2023 16:43:50'	25.189
'29-Sep-2023 17:43:50'	25.153
'29-Sep-2023 18:43:50'	25.19
'29-Sep-2023 19:43:50'	25.246
'29-Sep-2023 20:43:50'	25.302
'29-Sep-2023 21:43:50'	25.246
'29-Sep-2023 22:43:50'	25.246
'29-Sep-2023 23:43:50'	25.191
'30-Sep-2023 00:43:50'	25.135
'30-Sep-2023 01:43:50'	25.078
'30-Sep-2023 02:43:50'	25.022
'30-Sep-2023 03:43:50'	24.966
'30-Sep-2023 04:43:50'	24.911
'30-Sep-2023 05:43:50'	24.855
'30-Sep-2023 06:43:50'	24.799
'30-Sep-2023 07:43:50'	24.743
'30-Sep-2023 08:43:50'	24.744
'30-Sep-2023 09:43:51'	24.743
'30-Sep-2023 10:43:50'	24.631
'30-Sep-2023 11:43:50'	24.855
'30-Sep-2023 12:43:50'	24.967
'30-Sep-2023 13:43:50'	25.083
'30-Sep-2023 14:43:50'	25.134
'30-Sep-2023 15:43:50'	25.134
'30-Sep-2023 16:43:50'	25.022
'30-Sep-2023 17:43:50'	25.19
'30-Sep-2023 18:43:50'	25.191
'30-Sep-2023 19:43:50'	25.246
'30-Sep-2023 20:43:50'	25.246
'30-Sep-2023 21:43:50'	25.19
'30-Sep-2023 22:43:50'	25.191
'30-Sep-2023 23:43:50'	25.134
'01-Oct-2023 00:43:50'	25.077
'01-Oct-2023 01:43:50'	25.023
'01-Oct-2023 02:43:50'	24.967
'01-Oct-2023 03:43:50'	24.911
'01-Oct-2023 04:43:50'	24.854
'01-Oct-2023 05:43:50'	24.799
'01-Oct-2023 06:43:50'	24.743
'01-Oct-2023 07:43:50'	24.745
'01-Oct-2023 08:43:50'	24.688
'01-Oct-2023 09:43:50'	24.576
'01-Oct-2023 10:43:50'	24.576
'01-Oct-2023 11:43:50'	24.791
'01-Oct-2023 12:43:50'	24.967
'01-Oct-2023 13:43:50'	25.022
'01-Oct-2023 14:43:50'	25.078
'01-Oct-2023 15:43:50'	24.911
'01-Oct-2023 16:43:50'	24.968
'01-Oct-2023 17:43:50'	25.134
'01-Oct-2023 18:43:50'	25.19
'01-Oct-2023 19:43:50'	25.247
'01-Oct-2023 20:43:50'	25.246
'01-Oct-2023 21:43:50'	25.246
'01-Oct-2023 22:43:50'	25.135
'01-Oct-2023 23:43:50'	25.135
'02-Oct-2023 00:43:50'	25.079
'02-Oct-2023 01:43:50'	25.022
'02-Oct-2023 02:43:50'	24.967
'02-Oct-2023 03:43:50'	24.912
'02-Oct-2023 04:43:50'	24.911
'02-Oct-2023 05:43:50'	24.819
'02-Oct-2023 06:43:50'	24.795
'02-Oct-2023 07:43:50'	24.745
'02-Oct-2023 08:43:50'	24.743
'02-Oct-2023 09:43:50'	24.745
'02-Oct-2023 10:43:50'	24.632
'02-Oct-2023 11:43:50'	24.855
'02-Oct-2023 12:43:50'	24.967
'02-Oct-2023 13:43:50'	25.135
'02-Oct-2023 14:43:50'	25.135
'02-Oct-2023 15:43:50'	24.967
'02-Oct-2023 16:43:50'	25.079
'02-Oct-2023 17:43:50'	25.134
'02-Oct-2023 18:43:50'	25.134
'02-Oct-2023 19:43:50'	25.135
'02-Oct-2023 20:43:50'	25.247
'02-Oct-2023 21:43:50'	25.203
'02-Oct-2023 22:43:50'	25.19
'02-Oct-2023 23:43:50'	25.134
'03-Oct-2023 00:43:50'	25.079
'03-Oct-2023 01:43:50'	25.022
'03-Oct-2023 02:43:50'	24.969
'03-Oct-2023 03:43:50'	24.911
'03-Oct-2023 04:43:50'	24.853
'03-Oct-2023 05:43:50'	24.799
'03-Oct-2023 06:43:50'	24.743
'03-Oct-2023 07:43:50'	24.691
'03-Oct-2023 08:43:50'	24.69
'03-Oct-2023 09:43:50'	24.744
'03-Oct-2023 10:43:50'	24.8
'03-Oct-2023 11:43:50'	24.875
'03-Oct-2023 12:43:50'	25.022
'03-Oct-2023 13:43:50'	25.022
'03-Oct-2023 14:43:50'	25.081
'03-Oct-2023 15:43:50'	25.134
'03-Oct-2023 16:43:50'	25.135
'03-Oct-2023 17:43:50'	25.188
'03-Oct-2023 18:43:50'	25.19
'03-Oct-2023 19:43:50'	25.135
'03-Oct-2023 20:43:50'	25.135
'03-Oct-2023 21:43:50'	25.135
'03-Oct-2023 22:43:50'	25.023
'03-Oct-2023 23:43:50'	24.967
'04-Oct-2023 00:43:50'	24.912
'04-Oct-2023 01:43:50'	24.856
'04-Oct-2023 02:43:50'	24.856
'04-Oct-2023 03:43:50'	24.8
'04-Oct-2023 04:43:50'	24.8
'04-Oct-2023 05:43:50'	24.78
'04-Oct-2023 06:43:50'	24.745
'04-Oct-2023 07:43:50'	24.687
'04-Oct-2023 08:43:50'	24.706
'04-Oct-2023 09:43:51'	24.744
'04-Oct-2023 10:43:50'	24.8
'04-Oct-2023 11:43:50'	24.911
'04-Oct-2023 12:43:50'	24.912
'04-Oct-2023 13:43:50'	24.913
'04-Oct-2023 14:43:50'	24.968
'04-Oct-2023 15:43:50'	25.024
'04-Oct-2023 16:43:50'	25.022
'04-Oct-2023 17:43:50'	25.078
'04-Oct-2023 18:43:50'	25.135
'04-Oct-2023 19:43:50'	25.079
'04-Oct-2023 20:43:50'	25.133
'04-Oct-2023 21:43:50'	25.078
'04-Oct-2023 22:43:50'	25.078
'04-Oct-2023 23:43:50'	25.022
'05-Oct-2023 00:43:50'	25.022
'05-Oct-2023 01:43:50'	24.964
'05-Oct-2023 02:43:50'	24.912
'05-Oct-2023 03:43:50'	24.856
'05-Oct-2023 04:43:50'	24.856
'05-Oct-2023 05:43:50'	24.8
'05-Oct-2023 06:43:50'	24.799
'05-Oct-2023 07:43:50'	24.744
'05-Oct-2023 08:43:50'	24.744
'05-Oct-2023 09:43:50'	24.799
'05-Oct-2023 10:43:50'	24.856
'05-Oct-2023 11:43:50'	24.911
'05-Oct-2023 12:43:50'	24.966
'05-Oct-2023 13:43:50'	25.022
'05-Oct-2023 14:43:50'	25.022
'05-Oct-2023 15:43:50'	24.968
'05-Oct-2023 16:43:50'	24.968
'05-Oct-2023 17:43:50'	25.135
'05-Oct-2023 18:43:50'	25.133
'05-Oct-2023 19:43:50'	25.135
'05-Oct-2023 20:43:50'	25.191
'05-Oct-2023 21:43:50'	25.191
'05-Oct-2023 22:43:50'	25.078
'05-Oct-2023 23:43:50'	25.023
'06-Oct-2023 00:43:50'	24.967
'06-Oct-2023 01:43:50'	24.912
'06-Oct-2023 02:43:50'	24.855
'06-Oct-2023 03:43:50'	24.856
'06-Oct-2023 04:43:50'	24.799
'06-Oct-2023 05:43:50'	24.744
'06-Oct-2023 06:43:50'	24.744
'06-Oct-2023 07:43:50'	24.688
'06-Oct-2023 08:43:50'	24.688
'06-Oct-2023 09:43:50'	24.743
'06-Oct-2023 10:43:50'	24.688
'06-Oct-2023 11:43:50'	24.744
'06-Oct-2023 12:43:50'	24.688
'06-Oct-2023 13:43:50'	24.967
'06-Oct-2023 14:43:50'	25.018
'06-Oct-2023 15:43:50'	24.911
'06-Oct-2023 16:43:50'	25.077
'06-Oct-2023 17:43:50'	25.022
'06-Oct-2023 18:43:50'	25.135
'06-Oct-2023 19:43:50'	25.137
'06-Oct-2023 20:43:50'	25.134
'06-Oct-2023 21:43:50'	25.135
'06-Oct-2023 22:43:50'	25.022
'06-Oct-2023 23:43:50'	25.022
'07-Oct-2023 00:43:50'	24.967
'07-Oct-2023 01:43:50'	24.911
'07-Oct-2023 02:43:50'	24.854
'07-Oct-2023 03:43:50'	24.856
'07-Oct-2023 04:43:50'	24.797
'07-Oct-2023 05:43:50'	24.744
'07-Oct-2023 06:43:50'	24.687
'07-Oct-2023 07:43:50'	24.633
'07-Oct-2023 08:43:50'	24.633
'07-Oct-2023 09:43:50'	24.631
'07-Oct-2023 10:43:50'	24.464
'07-Oct-2023 11:43:50'	24.633
'07-Oct-2023 12:43:50'	24.619
'07-Oct-2023 13:43:50'	24.967
'07-Oct-2023 14:43:50'	24.688
'07-Oct-2023 15:43:50'	24.855
'07-Oct-2023 16:43:50'	24.967
'07-Oct-2023 17:43:50'	25.135
'07-Oct-2023 18:43:50'	25.134
'07-Oct-2023 19:43:50'	25.078
'07-Oct-2023 20:43:50'	25.135
'07-Oct-2023 21:43:50'	25.134
'07-Oct-2023 22:43:50'	25.022
'07-Oct-2023 23:43:50'	24.967
'08-Oct-2023 00:43:50'	24.912
'08-Oct-2023 01:43:50'	24.869
'08-Oct-2023 02:43:50'	24.856
'08-Oct-2023 03:43:50'	24.8
'08-Oct-2023 04:43:50'	24.745
'08-Oct-2023 05:43:50'	24.688
'08-Oct-2023 06:43:50'	24.689
'08-Oct-2023 07:43:50'	24.686
'08-Oct-2023 08:43:50'	24.689
'08-Oct-2023 09:43:50'	24.631
'08-Oct-2023 10:43:50'	24.465
'08-Oct-2023 11:43:50'	24.572
'08-Oct-2023 12:43:50'	24.687
'08-Oct-2023 13:43:50'	24.8
'08-Oct-2023 14:43:50'	24.912
'08-Oct-2023 15:43:50'	24.8
'08-Oct-2023 16:43:50'	25.023
'08-Oct-2023 17:43:50'	24.967
'08-Oct-2023 18:43:50'	25.079
'08-Oct-2023 19:43:50'	25.079
'08-Oct-2023 20:43:50'	25.023
'08-Oct-2023 21:43:50'	24.968
'08-Oct-2023 22:43:50'	24.911
'08-Oct-2023 23:43:50'	24.912
'09-Oct-2023 00:43:50'	24.854
'09-Oct-2023 01:43:50'	24.801
'09-Oct-2023 02:43:50'	24.745
'09-Oct-2023 03:43:50'	24.686
'09-Oct-2023 04:43:50'	24.633
'09-Oct-2023 05:43:50'	24.632
'09-Oct-2023 06:43:50'	24.632
'09-Oct-2023 07:43:50'	24.577
'09-Oct-2023 08:43:50'	24.633
'09-Oct-2023 09:43:50'	24.576
'09-Oct-2023 10:43:50'	24.352
'09-Oct-2023 11:43:50'	24.466
'09-Oct-2023 12:43:50'	24.465
'09-Oct-2023 13:43:50'	24.634
'09-Oct-2023 14:43:50'	24.578
'09-Oct-2023 15:43:50'	24.691
'09-Oct-2023 16:43:50'	24.798
'09-Oct-2023 17:43:50'	24.8
'09-Oct-2023 18:43:50'	24.907
'09-Oct-2023 19:43:50'	24.799
'09-Oct-2023 20:43:50'	24.8
'09-Oct-2023 21:43:50'	24.744
'09-Oct-2023 22:43:50'	24.687
'09-Oct-2023 23:43:50'	24.633
'10-Oct-2023 00:43:50'	24.631
'10-Oct-2023 01:43:50'	24.577
'10-Oct-2023 02:43:50'	24.577
'10-Oct-2023 03:43:50'	24.521
'10-Oct-2023 04:43:50'	24.52
'10-Oct-2023 05:43:50'	24.52
'10-Oct-2023 06:43:50'	24.465
'10-Oct-2023 07:43:50'	24.468
'10-Oct-2023 08:43:50'	24.409
'10-Oct-2023 09:43:50'	24.465
'10-Oct-2023 10:43:50'	24.466
'10-Oct-2023 11:43:50'	24.465
'10-Oct-2023 12:43:50'	24.521
'10-Oct-2023 13:43:50'	24.576
'10-Oct-2023 14:43:50'	24.633
'10-Oct-2023 15:43:50'	24.688
'10-Oct-2023 16:43:50'	24.688
'10-Oct-2023 17:43:50'	24.744
'10-Oct-2023 18:43:50'	24.744
'10-Oct-2023 19:43:50'	24.799
'10-Oct-2023 20:43:50'	24.688
'10-Oct-2023 21:43:50'	24.632
'10-Oct-2023 22:43:50'	24.577
'10-Oct-2023 23:43:50'	24.521
'11-Oct-2023 00:43:50'	24.471
'11-Oct-2023 01:43:50'	24.409
'11-Oct-2023 02:43:50'	24.398
'11-Oct-2023 03:43:50'	24.353
'11-Oct-2023 04:43:50'	24.378
'11-Oct-2023 05:43:50'	24.352
'11-Oct-2023 06:43:50'	24.353
'11-Oct-2023 07:43:50'	24.351
'11-Oct-2023 08:43:50'	24.353
'11-Oct-2023 09:43:50'	24.352
'11-Oct-2023 10:43:50'	24.409
'11-Oct-2023 11:43:50'	24.409
'11-Oct-2023 12:43:50'	24.521
'11-Oct-2023 13:43:50'	24.577
'11-Oct-2023 14:43:50'	24.577
'11-Oct-2023 15:43:50'	24.576
'11-Oct-2023 16:43:50'	24.633
'11-Oct-2023 17:43:50'	24.631
'11-Oct-2023 18:43:50'	24.632
'11-Oct-2023 19:43:50'	24.632
'11-Oct-2023 20:43:50'	24.632
'11-Oct-2023 21:43:50'	24.522
'11-Oct-2023 22:43:50'	24.465
'11-Oct-2023 23:43:50'	24.408
'12-Oct-2023 00:43:50'	24.353
'12-Oct-2023 01:43:50'	24.353
'12-Oct-2023 02:43:50'	24.352
'12-Oct-2023 03:43:50'	24.353
'12-Oct-2023 04:43:50'	24.296
'12-Oct-2023 05:43:50'	24.298
'12-Oct-2023 06:43:50'	24.296
'12-Oct-2023 07:43:50'	24.24
'12-Oct-2023 08:43:50'	24.242
'12-Oct-2023 09:43:50'	24.24
'12-Oct-2023 10:43:50'	24.241
'12-Oct-2023 11:43:50'	24.297
'12-Oct-2023 12:43:50'	24.353
'12-Oct-2023 13:43:50'	24.409
'12-Oct-2023 14:43:50'	24.522
'12-Oct-2023 15:43:50'	24.522
'12-Oct-2023 16:43:50'	24.466
'12-Oct-2023 17:43:50'	24.633
'12-Oct-2023 18:43:50'	24.631
'12-Oct-2023 19:43:50'	24.633
'12-Oct-2023 20:43:50'	24.541
'12-Oct-2023 21:43:50'	24.465
'12-Oct-2023 22:43:50'	24.409
'12-Oct-2023 23:43:50'	24.354
'13-Oct-2023 00:43:50'	24.302
'13-Oct-2023 01:43:50'	24.296
'13-Oct-2023 02:43:50'	24.244
'13-Oct-2023 03:43:50'	24.242
'13-Oct-2023 04:43:50'	24.184
'13-Oct-2023 05:43:50'	24.185
'13-Oct-2023 06:43:50'	24.185
'13-Oct-2023 07:43:50'	24.188
'13-Oct-2023 08:43:50'	24.185
'13-Oct-2023 09:43:50'	24.127
'13-Oct-2023 10:43:50'	24.071
'13-Oct-2023 11:43:50'	24.13
'13-Oct-2023 12:43:50'	24.239
'13-Oct-2023 13:43:50'	24.354
'13-Oct-2023 14:43:50'	24.409
'13-Oct-2023 15:43:50'	24.243
'13-Oct-2023 16:43:50'	24.403
'13-Oct-2023 17:43:50'	24.298
'13-Oct-2023 18:43:50'	24.522
'13-Oct-2023 19:43:50'	24.577
'13-Oct-2023 20:43:50'	24.466
'13-Oct-2023 21:43:50'	24.353
'13-Oct-2023 22:43:50'	24.294
'13-Oct-2023 23:43:50'	24.239
'14-Oct-2023 00:43:50'	24.185
'14-Oct-2023 01:43:50'	24.13
'14-Oct-2023 02:43:50'	24.074
'14-Oct-2023 03:43:50'	24.02
'14-Oct-2023 04:43:50'	23.96
'14-Oct-2023 05:43:50'	23.905
'14-Oct-2023 06:43:50'	23.907
'14-Oct-2023 07:43:50'	23.847
'14-Oct-2023 08:43:50'	23.85
'14-Oct-2023 09:43:50'	23.849
'14-Oct-2023 10:43:50'	23.737
'14-Oct-2023 11:43:50'	23.572
'14-Oct-2023 12:43:50'	23.851
'14-Oct-2023 13:43:50'	24.185
'14-Oct-2023 14:43:50'	24.182
'14-Oct-2023 15:43:50'	24.242
'14-Oct-2023 16:43:50'	24.187
'14-Oct-2023 17:43:50'	24.3
'14-Oct-2023 18:43:50'	24.354
'14-Oct-2023 19:43:50'	24.355
'14-Oct-2023 20:43:50'	24.353
'14-Oct-2023 21:43:50'	24.296
'14-Oct-2023 22:43:50'	24.241
'14-Oct-2023 23:43:50'	24.185
'15-Oct-2023 00:43:50'	24.183
'15-Oct-2023 01:43:50'	24.186
'15-Oct-2023 02:43:50'	24.185
'15-Oct-2023 03:43:50'	24.129
'15-Oct-2023 04:43:50'	24.13
'15-Oct-2023 05:43:50'	24.072
'15-Oct-2023 06:43:50'	24.074
'15-Oct-2023 07:43:50'	24.075
'15-Oct-2023 08:43:50'	24.072
'15-Oct-2023 09:43:51'	24.072
'15-Oct-2023 10:43:50'	23.793
'15-Oct-2023 11:43:50'	23.962
'15-Oct-2023 12:43:50'	24.184
'15-Oct-2023 13:43:50'	24.185
'15-Oct-2023 14:43:50'	24.182
'15-Oct-2023 15:43:50'	24.241
'15-Oct-2023 16:43:50'	24.24
'15-Oct-2023 17:43:50'	24.24
'15-Oct-2023 18:43:50'	24.241
'15-Oct-2023 19:43:50'	24.185
'15-Oct-2023 20:43:50'	24.074
'15-Oct-2023 21:43:50'	24.017
'15-Oct-2023 22:43:50'	23.96
'15-Oct-2023 23:43:50'	23.961
'16-Oct-2023 00:43:50'	23.863
'16-Oct-2023 01:43:50'	23.85
'16-Oct-2023 02:43:50'	23.793
'16-Oct-2023 03:43:50'	23.68
'16-Oct-2023 04:43:50'	23.515
'16-Oct-2023 05:43:50'	23.457
'16-Oct-2023 06:43:50'	23.458
'16-Oct-2023 07:43:50'	23.346
'16-Oct-2023 08:43:50'	23.289
'16-Oct-2023 09:43:50'	23.29
'16-Oct-2023 10:43:50'	23.344
'16-Oct-2023 11:43:50'	23.569
'16-Oct-2023 12:43:50'	23.514
'16-Oct-2023 13:43:50'	23.346
'16-Oct-2023 14:43:50'	23.346
'16-Oct-2023 15:43:50'	23.514
'16-Oct-2023 16:43:50'	23.568
'16-Oct-2023 17:43:50'	23.457
'16-Oct-2023 18:43:50'	23.516
'16-Oct-2023 19:43:50'	23.457
'16-Oct-2023 20:43:50'	23.4
'16-Oct-2023 21:43:50'	23.403
'16-Oct-2023 22:43:50'	23.347
'16-Oct-2023 23:43:50'	23.23
'17-Oct-2023 00:43:50'	23.233
'17-Oct-2023 01:43:50'	23.176
'17-Oct-2023 02:43:50'	23.123
'17-Oct-2023 03:43:50'	23.122
'17-Oct-2023 04:43:50'	23.008
'17-Oct-2023 05:43:50'	23.01
'17-Oct-2023 06:43:50'	22.951
'17-Oct-2023 07:43:50'	22.953
'17-Oct-2023 08:43:50'	22.898
'17-Oct-2023 09:43:50'	22.731
'17-Oct-2023 10:43:50'	22.672
'17-Oct-2023 11:43:50'	22.732
'17-Oct-2023 12:43:50'	22.843
'17-Oct-2023 13:43:50'	23.01
'17-Oct-2023 14:43:50'	23.066
'17-Oct-2023 15:43:50'	23.066
'17-Oct-2023 16:43:50'	23.122
'17-Oct-2023 17:43:50'	23.119
'17-Oct-2023 18:43:50'	23.172
'17-Oct-2023 19:43:50'	23.177
'17-Oct-2023 20:43:50'	23.122
'17-Oct-2023 21:43:50'	23.122
'17-Oct-2023 22:43:50'	23.122
'17-Oct-2023 23:43:50'	23.123
'18-Oct-2023 00:43:50'	23.068
'18-Oct-2023 01:43:50'	23.067
'18-Oct-2023 02:43:50'	23.012
'18-Oct-2023 03:43:50'	22.951
'18-Oct-2023 04:43:50'	22.899
'18-Oct-2023 05:43:50'	22.897
'18-Oct-2023 06:43:50'	22.841
'18-Oct-2023 07:43:50'	22.842
'18-Oct-2023 08:43:50'	22.786
'18-Oct-2023 09:43:50'	22.787
'18-Oct-2023 10:43:50'	22.677
'18-Oct-2023 11:43:50'	22.674
'18-Oct-2023 12:43:50'	22.618
'18-Oct-2023 13:43:50'	22.618
'18-Oct-2023 14:43:50'	22.562
'18-Oct-2023 15:43:50'	22.562
'18-Oct-2023 16:43:50'	22.618
'18-Oct-2023 17:43:50'	22.563
'18-Oct-2023 18:43:50'	22.619
'18-Oct-2023 19:43:50'	22.56
'18-Oct-2023 20:43:50'	22.566
'18-Oct-2023 21:43:50'	22.505
'18-Oct-2023 22:43:50'	22.507
'18-Oct-2023 23:43:50'	22.506
'19-Oct-2023 00:43:50'	22.507
'19-Oct-2023 01:43:50'	22.507
'19-Oct-2023 02:43:50'	22.45
'19-Oct-2023 03:43:50'	22.506
'19-Oct-2023 04:43:50'	22.45
'19-Oct-2023 05:43:50'	22.45
'19-Oct-2023 06:43:50'	22.395
'19-Oct-2023 07:43:50'	22.451
'19-Oct-2023 08:43:50'	22.394
'19-Oct-2023 09:43:50'	22.394
'19-Oct-2023 10:43:50'	22.394
'19-Oct-2023 11:43:50'	22.507
'19-Oct-2023 12:43:50'	22.507
'19-Oct-2023 13:43:50'	22.507
'19-Oct-2023 14:43:50'	22.621
'19-Oct-2023 15:43:50'	22.676
'19-Oct-2023 16:43:50'	22.677
'19-Oct-2023 17:43:50'	22.787
'19-Oct-2023 18:43:50'	22.676
'19-Oct-2023 19:43:50'	22.673
'19-Oct-2023 20:43:50'	22.673
'19-Oct-2023 21:43:50'	22.618
'19-Oct-2023 22:43:50'	22.562
'19-Oct-2023 23:43:50'	22.563
'20-Oct-2023 00:43:50'	22.562
'20-Oct-2023 01:43:50'	22.45
'20-Oct-2023 02:43:50'	22.452
'20-Oct-2023 03:43:50'	22.45
'20-Oct-2023 04:43:50'	22.451
'20-Oct-2023 05:43:50'	22.394
'20-Oct-2023 06:43:50'	22.394
'20-Oct-2023 07:43:50'	22.394
'20-Oct-2023 08:43:50'	22.394
'20-Oct-2023 09:43:51'	22.451
'20-Oct-2023 10:43:50'	22.45
'20-Oct-2023 11:43:50'	22.506
'20-Oct-2023 12:43:50'	22.563
'20-Oct-2023 13:43:50'	22.618
'20-Oct-2023 14:43:50'	22.674
'20-Oct-2023 15:43:50'	22.785
'20-Oct-2023 16:43:50'	22.674
'20-Oct-2023 17:43:50'	22.618
'20-Oct-2023 18:43:50'	22.562
'20-Oct-2023 19:43:50'	22.506
'20-Oct-2023 20:43:50'	22.448
'20-Oct-2023 21:43:50'	22.395
'20-Oct-2023 22:43:50'	22.337
'20-Oct-2023 23:43:50'	22.338
'21-Oct-2023 00:43:50'	22.281
'21-Oct-2023 01:43:50'	22.227
'21-Oct-2023 02:43:50'	22.171
'21-Oct-2023 03:43:50'	22.172
'21-Oct-2023 04:43:50'	22.228
'21-Oct-2023 05:43:50'	22.116
'21-Oct-2023 06:43:50'	22.115
'21-Oct-2023 07:43:50'	22.06
'21-Oct-2023 08:43:50'	22.059
'21-Oct-2023 09:43:50'	22.058
'21-Oct-2023 10:43:50'	22.001
'21-Oct-2023 11:43:50'	22.177
'21-Oct-2023 12:43:50'	22.229
'21-Oct-2023 13:43:50'	22.226
'21-Oct-2023 14:43:50'	22.227
'21-Oct-2023 15:43:50'	22.283
'21-Oct-2023 16:43:50'	22.224
'21-Oct-2023 17:43:50'	22.172
'21-Oct-2023 18:43:50'	22.116
'21-Oct-2023 19:43:50'	22.056
'21-Oct-2023 20:43:50'	21.947
'21-Oct-2023 21:43:50'	21.896
'21-Oct-2023 22:43:50'	21.893
'21-Oct-2023 23:43:50'	21.781
'22-Oct-2023 00:43:50'	21.78
'22-Oct-2023 01:43:50'	21.725
'22-Oct-2023 02:43:50'	21.721
'22-Oct-2023 03:43:50'	21.668
'22-Oct-2023 04:43:50'	21.612
'22-Oct-2023 05:43:50'	21.611
'22-Oct-2023 06:43:50'	21.613
'22-Oct-2023 07:43:50'	21.608
'22-Oct-2023 08:43:50'	21.555
'22-Oct-2023 09:43:50'	21.277
'22-Oct-2023 10:43:50'	21.221
'22-Oct-2023 11:43:50'	21.277
'22-Oct-2023 12:43:50'	21.611
'22-Oct-2023 13:43:50'	21.556
'22-Oct-2023 14:43:50'	21.666
'22-Oct-2023 15:43:50'	21.667
'22-Oct-2023 16:43:50'	21.668
'22-Oct-2023 17:43:50'	21.667
'22-Oct-2023 18:43:50'	21.667
'22-Oct-2023 19:43:50'	21.61
'22-Oct-2023 20:43:50'	21.612
'22-Oct-2023 21:43:50'	21.555
'22-Oct-2023 22:43:50'	21.611
'22-Oct-2023 23:43:50'	21.445
'23-Oct-2023 00:43:50'	21.388
'23-Oct-2023 01:43:50'	21.277
'23-Oct-2023 02:43:50'	21.275
'23-Oct-2023 03:43:50'	21.219
'23-Oct-2023 04:43:50'	21.11
'23-Oct-2023 05:43:50'	21.052
'23-Oct-2023 06:43:50'	20.996
'23-Oct-2023 07:43:50'	21.053
'23-Oct-2023 08:43:50'	20.94
'23-Oct-2023 09:43:50'	20.887
'23-Oct-2023 10:43:50'	20.996
'23-Oct-2023 11:43:50'	21.108
'23-Oct-2023 12:43:50'	21.109
'23-Oct-2023 13:43:50'	21.106
'23-Oct-2023 14:43:50'	21.164
'23-Oct-2023 15:43:50'	21.166
'23-Oct-2023 16:43:50'	21.162
'23-Oct-2023 17:43:50'	21.163
'23-Oct-2023 18:43:50'	21.221
'23-Oct-2023 19:43:50'	21.164
'23-Oct-2023 20:43:50'	21.22
'23-Oct-2023 21:43:50'	21.222
'23-Oct-2023 22:43:50'	21.164
'23-Oct-2023 23:43:50'	21.164
'24-Oct-2023 00:43:50'	21.108
'24-Oct-2023 01:43:50'	21.164
'24-Oct-2023 02:43:50'	21.109
'24-Oct-2023 03:43:50'	21.109
'24-Oct-2023 04:43:50'	21.108
'24-Oct-2023 05:43:50'	21.052
'24-Oct-2023 06:43:50'	21.052
'24-Oct-2023 07:43:50'	21.108
'24-Oct-2023 08:43:50'	21.11
'24-Oct-2023 09:43:50'	21.108
'24-Oct-2023 10:43:50'	21.051
'24-Oct-2023 11:43:50'	21.165
'24-Oct-2023 12:43:50'	21.109
'24-Oct-2023 13:43:50'	21.111
'24-Oct-2023 14:43:50'	21.164
'24-Oct-2023 15:43:50'	21.109
'24-Oct-2023 16:43:50'	21.053
'24-Oct-2023 17:43:50'	21.109
'24-Oct-2023 18:43:50'	21.052
'24-Oct-2023 19:43:50'	21.052
'24-Oct-2023 20:43:50'	21.053
